report_date,location,data_field,value
2016-07-25,Nicaragua,total_zika_confirmed_cumulative,661
2016-07-25,Nicaragua,total_zika_confirmed_pregnant_cumulative,221
2016-08-02,Nicaragua,total_zika_confirmed,213
2016-08-02,Nicaragua,normal_birth_confirmed_zika,43
2016-08-02,Nicaragua,total_zika_confirmed_pregnant,24
2016-08-03,Nicaragua,total_zika_confirmed_cumulative,923
2016-08-02,Nicaragua,total_zika_confirmed_pregnant_cumulative,316
2016-08-03,Nicaragua,total_zika_confirmed_pregnant_cumulative,350
2016-08-03,Nicaragua,total_zika_confirmed_pregnant,10
2016-08-03,Nicaragua,total_zika_confirmed,17
2016-08-05,Nicaragua,total_zika_confirmed,51
2016-08-05,Nicaragua,total_zika_confirmed_pregnant,30
2016-08-05,Nicaragua,normal_birth_confirmed_zika,54
2016-08-08,Nicaragua,total_zika_confirmed,191
2016-08-08,Nicaragua,total_zika_confirmed_cumulative,1065
2016-08-09,Nicaragua,total_zika_confirmed_pregnant,12
2016-08-09,Nicaragua,total_zika_confirmed_cumulative,1088
2016-08-11,Nicaragua,total_zika_confirmed_cumulative,1158
2016-08-11,Nicaragua,total_zika_confirmed_pregnant_cumulative,483
2016-08-11,Nicaragua,total_zika_confirmed_pregnant,21
2016-08-11,Nicaragua,normal_birth_confirmed_zika,62
2016-08-12,Nicaragua,total_zika_confirmed_cumulative,1211
2016-08-12,Nicaragua,total_zika_confirmed_pregnant_cumulative,515
2016-08-12,Nicaragua,total_zika_confirmed_pregnant,32
2016-08-12,Nicaragua,total_zika_confirmed,53
2016-08-12,Nicaragua,normal_birth_confirmed_zika,66
2016-08-15,Nicaragua,total_zika_confirmed,104
2016-08-15,Nicaragua,normal_birth_confirmed_zika,69
2016-08-15,Nicaragua,total_zika_confirmed_cumulative,1315
2016-08-15,Nicaragua,total_zika_confirmed_pregnant,71
2016-08-15,Nicaragua,total_zika_confirmed_pregnant_cumulative,586
2016-08-17,Nicaragua,total_zika_confirmed_cumulative,1366
2016-08-17,Nicaragua,total_zika_confirmed_pregnant_cumulative,625
2016-08-17,Nicaragua,total_zika_confirmed_pregnant,32
2016-08-17,Nicaragua,total_zika_confirmed,42
2016-08-29,Nicaragua,total_zika_confirmed,150
2016-08-29,Nicaragua,total_zika_confirmed_cumulative,1652
2016-09-05,Nicaragua,total_zika_confirmed,103
2016-09-05,Nicaragua,total_zika_confirmed_pregnant,32
2016-09-05,Nicaragua,total_zika_confirmed_cumulative,1755
2016-09-05,Nicaragua,normal_birth_confirmed_zika,14
2016-09-06,Nicaragua,normal_birth_confirmed_zika,4
2016-09-06,Nicaragua,total_zika_confirmed_pregnant,4
2016-09-06,Nicaragua,total_zika_confirmed,8
2016-09-06,Nicaragua,normal_birth_confirmed_cumulative,157
2016-09-06,Nicaragua,total_zika_confirmed_pregnant_cumulative,917
2016-09-07,Nicaragua,total_zika_confirmed_cumulative,1772
2016-09-07,Nicaragua,total_zika_confirmed_pregnant_cumulative,922
2016-09-19,Nicaragua,total_zika_confirmed,47
2016-09-19,Nicaragua,total_zika_confirmed_cumulative,1892
2016-09-20,Nicaragua,total_zika_confirmed_pregnant,6
2016-09-20,Nicaragua,total_zika_confirmed,8
2016-09-20,Nicaragua,normal_birth_confirmed_cumulative,203
2016-09-20,Nicaragua,total_zika_confirmed_pregnant_cumulative,1011
2016-09-20,Nicaragua,total_zika_confirmed_cumulative,1900
